2.59375; -1.46875
2.3125; -0.375
1.9375; -0.46875
2.3125; -0.90625
2.3125; -0.8125
1.9375; -0.4375
1.5625; -0.4375
2.03125; -0.59375
2.15625; -0.5
2.8125; -0.65625
2.5625; -0.75
2.71875; -0.59375
1.75; -0.9375
2.1875; -0.71875
2.71875; -0.9375
2.78125; -1.1875
1.4375; -1.15625
2.53125; -0.84375
2.78125; -1.09375
2.65625; -0.78125
2.9375; -0.375
3.28125; -0.78125
2.71875; -0.1875
3.1875; -0.46875
2.375; -0.65625
3.03125; -0.59375
3.03125; -0.9375
2.625; -0.96875
2.65625; -1.03125
2.875; -1.1875
2.25; -0.46875
2.15625; -0.3125
2.15625; -1.34375
1.8125; -1.4375
0.625; -0.78125
1.34375; -1.4375
0.96875; -1.75
1.5625; -0.8125
1.8125; -0.8125
2.59375; -1.15625
2.84375; -1.1875
2.34375; -1.03125
3.125; -1.1875
2.3125; -0.96875
3.6875; -1.25
2.53125; -1.4375
2.65625; -1.15625
2.875; -1.03125
3.3125; -1.5625
2.03125; -2.09375
2.9375; -1.40625
3.25; -2.09375
2.625; -2.4375
2.6875; -2.21875
3; -2.15625
3.28125; -2.84375
3.90625; -1.96875
3.375;-3
3.1875; -2.125
2.46875; -1.90625
2.4375; -2.5
3.125; -2.40625
3.40625; -3.0625
3.40625; -2.65625
2.875; -2.4375
3.78125; -2.84375
3.75; -2.6875
3.5625; -2.1875
2.375; -2.25
2.6875; -2.625
3.84375; -2.6875
2.34375; -2.34375
2.9375; -2.15625
2.53125; -2.9375
3.40625; -2.5
2.875; -1.6875
3.1875; -3.65625
2.875; -2.4375
3.28125; -3.5625
3.40625; -2.25
3.5625;-2
2.75; -3.78125
2.34375; -2.3125
2.4375; -2.84375
2.09375; -3.40625
2.46875; -2.53125
2.28125; -2.8125
2.6875; -2.40625
2.96875; -3.25
2.96875; -3.125
3; -3.96875
2.875; -1.78125
2.65625; -1.5625
2.5; -1.78125
2.46875; -2.96875
2.09375; -3.1875
3.0625; -1.84375
1.65625; -1.59375
2.65625; -1.84375
2.4375; -1.65625
3.34375; -1.96875
2.5; -1.59375
2.75; -2.0625
2.65625; -3.21875
1.71875; -1.96875
2.6875; -2.34375
1.8125; -2.3125
2.3125; -2.71875
1.59375;-2
1.78125; -3.78125
2.46875; -1.71875
2.15625; -2.3125
3.25; -2.40625
2.3125; -3.96875
2.5625; -2.4375
2.0625; -2.78125
3.125; -2.0625
2.8125; -2.09375
2; -3.03125
2.6875; -2.375
3.1875; -3.0625
2.78125; -4.0625
2.375; -3.90625
3.9375; -4.46875
2.0625; -4.5625
2.375; -4.96875
2.6875; -5.03125
2.6875; -5.21875
2; -5.03125
1.90625; -5.21875
3.34375; -4.90625
2.25; -4.3125
2.59375; -4.28125
3.34375; -4.25
2.90625; -5.03125
3.09375; -4.25
2.90625; -5.65625
3.84375; -5.375
3.3125; -5.09375
3.96875; -4.96875
4.15625; -5.03125
3.375; -4.125
3.3125; -4.375
4; -3.96875
4.65625; -3.15625
3.9375; -4.15625
4.0625; -4.46875
2.65625; -4.8125
4.09375; -6.40625
3.5; -6.25
2.40625; -6.90625
3.96875; -6.9375
4; -6.90625
4.4375; -6.4375
4.34375;-6
4.25; -4.65625
3.46875; -5.0625
3.96875; -4.6875
3.84375; -5.03125
4.375; -4.875
3.71875; -5.21875
4.4375; -5.3125
3.21875; -4.40625
4.0625; -4.40625
4; -4.53125
3.90625; -4.75
3.625; -4.5625
5.09375; -4.40625
3.5625; -5.09375
4.03125; -5.09375
4; -4.96875
2.65625; -4.96875
5.03125; -5.625
3.375; -4.96875
3.71875; -6.0625
3.53125; -5.53125
3.25; -6.46875
4.125; -6.84375
2.21875; -6.34375
3.46875; -4.9375
4.4375; -6.4375
3.8125; -7.375
3.46875;-7
3.03125; -7.4375
3.3125; -6.75
3.53125; -7.375
2.8125; -7.21875
3.40625; -6.5
3.09375; -6.5
4.78125; -6.59375
4.90625; -6.4375
3.625; -6.875
3.53125; -7.28125
3.53125; -7.1875
3.78125; -7.0625
3.5625; -7.78125
3.375; -7.5
3.9375; -7.125
4.3125; -7.875
4.21875; -7.40625
4.125; -7.40625
3.6875; -7.21875
3.3125; -7.84375
3.1875; -7.34375
4.40625; -6.46875
4.25; -6.4375
4.4375; -7.3125
4.09375; -6.375
4.28125; -6.0625
4.25; -6.0625
4.78125; -5.8125
4.5625; -6.71875
4.40625; -7.625
4.59375; -7.21875
5.25; -7.21875
4.21875; -8.03125
3.9375; -8.375
4.5625; -8.4375
4; -8.125
3.65625; -8.75
4.4375; -9.4375
4.4375; -9.28125
4; -9.25
4.71875; -9.4375
3.46875; -9.1875
4.96875; -9.3125
4.78125; -9.1875
5; -9.9375
4.59375; -10.09375
5.40625; -9.8125
4.78125; -10.96875
4.8125; -11.375
5.15625; -10.90625
4.59375; -11.15625
4.59375; -11.1875
4.84375; -12.03125
4.9375; -11.78125
4.78125; -10.90625
5.03125; -11.28125
3.9375; -11.625
5.21875; -11.75
4.5625; -12.21875
5; -11.65625
4.8125; -11.96875
3.75; -12.03125
4.5; -12.34375
5.375; -11.4375
5.25; -11.78125
4.4375; -11.53125
4.78125; -11.6875
4.625; -11.65625
4.875; -11.40625
5.6875; -11.34375
4.8125; -11.59375
5.375; -11.84375
5.21875; -11.5
4.15625; -11.4375
4.75; -11.78125
5.53125; -11.96875
4.5; -12.1875
5.71875; -12.9375
4.96875; -12.9375
3.5625; -12.09375
3.75; -12.40625
2.875; -13.78125
2.3125; -13.09375
2.625; -13.3125
4.875; -13.46875
3.59375; -12.875
4;-13
3.6875; -13.71875
2.46875; -13.65625
3.15625; -13.59375
3.5625; -14.09375
3.09375; -13.5625
2.40625; -13.6875
2.28125; -13.3125
3.53125; -13.46875
2.90625; -13.40625
2.90625; -13.46875
3.03125; -14.9375
3.25; -13.78125
3.53125; -13.875
3.03125; -13.8125
4.03125; -14.28125
3.3125; -13.8125
4.375; -13.875
3.40625; -13.8125
3.1875; -13.84375
3.6875; -14.3125
4.9375; -14.09375
4.03125; -14.09375
4.71875; -14.875
3.4375; -14.5625
4.21875;-14
4; -14.75
4.28125; -14.34375
4.65625; -14.78125
4.875; -14.09375
4.5; -14.46875
5.46875; -14.4375
4.34375; -14.71875
4.5; -14.875
4.15625; -14.75
4.34375; -14.5
4.78125; -15.1875
5.4375; -15.4375
5.375; -14.5625
5.15625; -15.4375
4.84375; -15.21875
5.6875; -15.15625
4.875; -15.4375
5.40625; -14.90625
5.65625; -14.875
6.25; -14.96875
5.875; -15.125
4.875;-16
4.8125; -15.125
4.59375; -15.53125
4.71875; -15.34375
4.5; -15.0625
5.28125; -15.09375
5.53125; -15.28125
5.59375; -15.21875
5.03125; -15.53125
5.5; -15.15625
4.5625; -15.90625
5.28125; -15.71875
5.375; -16.59375
5.53125; -15.96875
4.65625; -16.0625
4.71875; -16.5
5.03125; -16.8125
5.15625; -17.09375
4.6875; -16.84375
4.28125; -16.71875
5.03125; -16.75
4.59375; -16.25
5.5; -16.71875
4.65625; -16.4375
4.8125; -17.125
4.65625; -17.65625
4.9375; -16.96875
5.1875; -17.09375
4.78125; -17.59375
5.09375; -17.25
5.0625; -17.75
4.90625; -18.09375
4.59375; -18.25
4.6875; -18.21875
4.34375; -18.375
4.21875; -18.53125
3.96875; -18.4375
4.625; -17.375
4.21875; -18.59375
4.21875; -19.625
4; -19.21875
4.34375; -19.15625
3.78125; -18.59375
4.65625; -19.09375
4.21875; -18.5
4.96875; -18.65625
4.65625; -19.09375
4.1875; -18.78125
5.03125; -18.4375
5.15625; -19.71875
5.03125; -18.96875
4.9375; -19.4375
4.09375; -20.5625
4.59375; -20.6875
4.65625;-20
4.15625; -20.59375
4.65625; -20.71875
5.28125; -21.09375
5; -21.21875
4.78125; -23.65625
4.59375; -24.1875
5.03125; -25.0625
5.09375; -24.96875
5; -24.53125
