name, timestamp, angle1, angle2
ads_eval_kit, 16:10:36, 3.4375, -5.46875
ads_eval_kit, 16:10:36, 2.4375, -5.21875
ads_eval_kit, 16:10:36, 2.0625, -4.4375
ads_eval_kit, 16:10:36, 1.8125, -5.09375
ads_eval_kit, 16:10:36, 1.53125, -5.53125
ads_eval_kit, 16:10:36, 0.875, -5.1875
ads_eval_kit, 16:10:36, 1.03125, -4.90625
ads_eval_kit, 16:10:36, 0.625, -5.5
ads_eval_kit, 16:10:36, 0.125, -4.375
ads_eval_kit, 16:10:36, -1.03125, -4.15625
ads_eval_kit, 16:10:36, -1.4375, -5.03125
ads_eval_kit, 16:10:36, -2.3125, -5.65625
ads_eval_kit, 16:10:36, -1.71875, -4.8125
ads_eval_kit, 16:10:36, -2.15625, -5.3125
ads_eval_kit, 16:10:36, -2.1875, -5.34375
ads_eval_kit, 16:10:36, -1.9375, -5.15625
ads_eval_kit, 16:10:36, -3.71875, -5.75
ads_eval_kit, 16:10:36, -3.78125, -5.09375
ads_eval_kit, 16:10:36, -3.09375, -5.21875
ads_eval_kit, 16:10:36, -4.5, -5.25
ads_eval_kit, 16:10:36, -5.65625, -4.9375
ads_eval_kit, 16:10:36, -5.46875, -5.03125
ads_eval_kit, 16:10:36, -5.375, -5.21875
ads_eval_kit, 16:10:36, -4.9375, -4
ads_eval_kit, 16:10:36, -6, -6.6875
ads_eval_kit, 16:10:36, -6.25, -5.125
ads_eval_kit, 16:10:36, -6.125, -5.03125
ads_eval_kit, 16:10:36, -6.59375, -6
ads_eval_kit, 16:10:36, -7, -5.46875
ads_eval_kit, 16:10:36, -7.90625, -5.875
ads_eval_kit, 16:10:36, -8.375, -6.125
ads_eval_kit, 16:10:36, -7.8125, -4.78125
ads_eval_kit, 16:10:36, -7.1875, -5.21875
ads_eval_kit, 16:10:36, -7.875, -5.125
ads_eval_kit, 16:10:36, -7.90625, -4.75
ads_eval_kit, 16:10:36, -7.875, -5.65625
ads_eval_kit, 16:10:36, -8.03125, -4.96875
ads_eval_kit, 16:10:36, -8.59375, -5.65625
ads_eval_kit, 16:10:36, -10.28125, -5.03125
ads_eval_kit, 16:10:36, -10.09375, -5.4375
ads_eval_kit, 16:10:36, -10.21875, -5.78125
ads_eval_kit, 16:10:36, -10.40625, -5.71875
ads_eval_kit, 16:10:36, -10.21875, -5.59375
ads_eval_kit, 16:10:36, -10.875, -5.125
ads_eval_kit, 16:10:36, -10.4375, -5.5
ads_eval_kit, 16:10:36, -11.1875, -5.6875
ads_eval_kit, 16:10:36, -11.59375, -5.375
ads_eval_kit, 16:10:36, -12.03125, -5.65625
ads_eval_kit, 16:10:36, -12.28125, -6.0625
ads_eval_kit, 16:10:36, -12.78125, -4.75
ads_eval_kit, 16:10:36, -12.3125, -4.5625
ads_eval_kit, 16:10:37, -12.84375, -5.1875
