name, timestamp, angle1, angle2
ads_eval_kit, 16:12:39, 5.5625, -20.5625
ads_eval_kit, 16:12:39, 5.46875, -21.03125
ads_eval_kit, 16:12:39, 6.375, -20.84375
ads_eval_kit, 16:12:39, 6.125, -20.375
ads_eval_kit, 16:12:39, 5.75, -20.53125
ads_eval_kit, 16:12:39, 5.15625, -21.53125
ads_eval_kit, 16:12:39, 5.09375, -20.96875
ads_eval_kit, 16:12:39, 4.5625, -20.6875
ads_eval_kit, 16:12:39, 5.65625, -21.46875
ads_eval_kit, 16:12:39, 5.09375, -22
ads_eval_kit, 16:12:39, 5.9375, -21.5625
ads_eval_kit, 16:12:39, 5.375, -22.09375
ads_eval_kit, 16:12:39, 6.03125, -22.28125
ads_eval_kit, 16:12:39, 5.03125, -21.84375
ads_eval_kit, 16:12:39, 4.90625, -22.875
ads_eval_kit, 16:12:39, 5.3125, -22.21875
ads_eval_kit, 16:12:39, 6, -22.53125
ads_eval_kit, 16:12:39, 5.84375, -22.71875
ads_eval_kit, 16:12:39, 6.6875, -22.90625
ads_eval_kit, 16:12:39, 5.65625, -23.15625
ads_eval_kit, 16:12:39, 6.6875, -23.4375
ads_eval_kit, 16:12:39, 6.5, -23.5625
ads_eval_kit, 16:12:39, 6.5625, -22.25
ads_eval_kit, 16:12:39, 6.6875, -22.5
ads_eval_kit, 16:12:39, 7.0625, -22.59375
ads_eval_kit, 16:12:39, 7.15625, -24.1875
ads_eval_kit, 16:12:39, 7.96875, -24.78125
ads_eval_kit, 16:12:39, 7.15625, -26.3125
ads_eval_kit, 16:12:39, 7.28125, -28.0625
ads_eval_kit, 16:12:39, 7.375, -28.3125
ads_eval_kit, 16:12:39, 7.15625, -28.15625
ads_eval_kit, 16:12:39, 7.75, -28.4375
ads_eval_kit, 16:12:39, 7.28125, -28.4375
ads_eval_kit, 16:12:39, 8.03125, -29.25
ads_eval_kit, 16:12:39, 8.3125, -29.34375
ads_eval_kit, 16:12:39, 8.90625, -30.21875
ads_eval_kit, 16:12:39, 10.09375, -30.03125
ads_eval_kit, 16:12:39, 10.1875, -30.71875
ads_eval_kit, 16:12:39, 11.375, -30.9375
ads_eval_kit, 16:12:39, 12.1875, -31.15625
ads_eval_kit, 16:12:39, 11.8125, -31.34375
ads_eval_kit, 16:12:39, 11.21875, -32.0625
ads_eval_kit, 16:12:39, 9.21875, -31.375
ads_eval_kit, 16:12:39, 7.9375, -30.75
ads_eval_kit, 16:12:39, 8.90625, -31.09375
ads_eval_kit, 16:12:39, 7.28125, -30.75
ads_eval_kit, 16:12:39, 8.34375, -30.8125
ads_eval_kit, 16:12:39, 6.6875, -31.09375
ads_eval_kit, 16:12:39, 6.90625, -30.875
ads_eval_kit, 16:12:39, 7.8125, -30.90625
ads_eval_kit, 16:12:39, 7.0625, -31.59375
ads_eval_kit, 16:12:39, 6.875, -31.59375
ads_eval_kit, 16:12:39, 6.90625, -31.15625
ads_eval_kit, 16:12:39, 6.84375, -31.09375
ads_eval_kit, 16:12:39, 7.09375, -31.375
ads_eval_kit, 16:12:39, 6.78125, -31.65625
ads_eval_kit, 16:12:39, 6.84375, -31.5
ads_eval_kit, 16:12:39, 7.28125, -31.4375
ads_eval_kit, 16:12:39, 7.125, -31.9375
ads_eval_kit, 16:12:39, 6.71875, -32
ads_eval_kit, 16:12:39, 6.125, -32.75
ads_eval_kit, 16:12:39, 7.4375, -32.125
ads_eval_kit, 16:12:39, 7.59375, -32.96875
ads_eval_kit, 16:12:39, 6.5, -33
ads_eval_kit, 16:12:39, 6.46875, -32.15625
ads_eval_kit, 16:12:39, 5.78125, -33.09375
ads_eval_kit, 16:12:39, 6.28125, -32.84375
ads_eval_kit, 16:12:39, 5.59375, -32.96875
ads_eval_kit, 16:12:39, 5.8125, -33.1875
ads_eval_kit, 16:12:39, 5.8125, -32.4375
ads_eval_kit, 16:12:39, 5, -33.34375
ads_eval_kit, 16:12:39, 5.21875, -32.34375
ads_eval_kit, 16:12:39, 5.375, -31.5625
ads_eval_kit, 16:12:39, 3.71875, -31.3125
ads_eval_kit, 16:12:39, 5.6875, -31
ads_eval_kit, 16:12:39, 4.9375, -30.375
ads_eval_kit, 16:12:39, 4.4375, -30.1875
ads_eval_kit, 16:12:39, 5.5, -30.53125
ads_eval_kit, 16:12:39, 5.25, -30.3125
ads_eval_kit, 16:12:39, 4.875, -30.1875
ads_eval_kit, 16:12:39, 4.4375, -31.09375
ads_eval_kit, 16:12:39, 4.6875, -31.21875
ads_eval_kit, 16:12:39, 4.78125, -31.34375
ads_eval_kit, 16:12:39, 4.5625, -30.8125
ads_eval_kit, 16:12:39, 5.4375, -31.09375
ads_eval_kit, 16:12:39, 4.5625, -31.09375
ads_eval_kit, 16:12:39, 5.34375, -31.21875
ads_eval_kit, 16:12:39, 5.15625, -31.1875
ads_eval_kit, 16:12:39, 4.875, -31.53125
ads_eval_kit, 16:12:39, 4.09375, -31.5
ads_eval_kit, 16:12:39, 5.03125, -32.1875
ads_eval_kit, 16:12:39, 5.375, -31.9375
ads_eval_kit, 16:12:40, 4.8125, -32.34375
ads_eval_kit, 16:12:40, 5.25, -32.5625
ads_eval_kit, 16:12:40, 5.46875, -32.875
ads_eval_kit, 16:12:40, 5.1875, -32.28125
ads_eval_kit, 16:12:40, 4.625, -32.78125
ads_eval_kit, 16:12:40, 4.65625, -33.1875
ads_eval_kit, 16:12:40, 5.125, -33.53125
ads_eval_kit, 16:12:40, 4.78125, -33.625
ads_eval_kit, 16:12:40, 5, -33.25
ads_eval_kit, 16:12:40, 5.03125, -33.90625
ads_eval_kit, 16:12:40, 5.09375, -33.34375
ads_eval_kit, 16:12:40, 4.46875, -34.25
ads_eval_kit, 16:12:40, 5.6875, -34.125
ads_eval_kit, 16:12:40, 4.21875, -34.5625
ads_eval_kit, 16:12:40, 4.8125, -34.3125
ads_eval_kit, 16:12:40, 4.78125, -34.375
ads_eval_kit, 16:12:40, 4.75, -34.96875
ads_eval_kit, 16:12:40, 4, -35.59375
ads_eval_kit, 16:12:40, 4.28125, -35.625
ads_eval_kit, 16:12:40, 4.125, -36.0625
ads_eval_kit, 16:12:40, 4.4375, -35.90625
ads_eval_kit, 16:12:40, 5.1875, -36.28125
ads_eval_kit, 16:12:40, 5.40625, -36.46875
ads_eval_kit, 16:12:40, 5.75, -37
ads_eval_kit, 16:12:40, 6, -36.65625
ads_eval_kit, 16:12:40, 5.65625, -36.71875
ads_eval_kit, 16:12:40, 4.375, -36.78125
ads_eval_kit, 16:12:40, 4.8125, -36.71875
ads_eval_kit, 16:12:40, 5.21875, -36.78125
ads_eval_kit, 16:12:40, 4.375, -36.34375
ads_eval_kit, 16:12:40, 4.34375, -37.09375
ads_eval_kit, 16:12:40, 3.84375, -36.46875
ads_eval_kit, 16:12:40, 4.84375, -36.625
ads_eval_kit, 16:12:40, 4.25, -36.90625
ads_eval_kit, 16:12:40, 5.03125, -36.96875
ads_eval_kit, 16:12:40, 4.03125, -36.71875
ads_eval_kit, 16:12:40, 3.9375, -37.21875
ads_eval_kit, 16:12:40, 4.5625, -36.78125
ads_eval_kit, 16:12:40, 3.9375, -36.90625
ads_eval_kit, 16:12:40, 4.90625, -36.625
ads_eval_kit, 16:12:40, 4.71875, -36.75
ads_eval_kit, 16:12:40, 4.40625, -37
ads_eval_kit, 16:12:40, 4.71875, -36.4375
ads_eval_kit, 16:12:40, 4.25, -36.5
ads_eval_kit, 16:12:40, 4.15625, -36.875
ads_eval_kit, 16:12:40, 4.4375, -37.15625
ads_eval_kit, 16:12:40, 3.6875, -37.40625
ads_eval_kit, 16:12:40, 4.8125, -37.28125
ads_eval_kit, 16:12:40, 4.25, -37.5625
ads_eval_kit, 16:12:40, 4.375, -37.6875
ads_eval_kit, 16:12:40, 3.84375, -37.75
ads_eval_kit, 16:12:40, 4.59375, -37.875
ads_eval_kit, 16:12:40, 4.84375, -37.75
ads_eval_kit, 16:12:40, 4.5, -37.6875
ads_eval_kit, 16:12:40, 4.59375, -38.6875
ads_eval_kit, 16:12:40, 4.875, -39.5
ads_eval_kit, 16:12:40, 5.6875, -39.25
ads_eval_kit, 16:12:40, 5.21875, -39.3125
ads_eval_kit, 16:12:40, 5.90625, -39.59375
ads_eval_kit, 16:12:40, 5.8125, -40.8125
ads_eval_kit, 16:12:40, 6.625, -41.25
ads_eval_kit, 16:12:40, 6.46875, -41.84375
ads_eval_kit, 16:12:40, 6.3125, -41.5625
ads_eval_kit, 16:12:40, 5.65625, -42.59375
ads_eval_kit, 16:12:40, 5.65625, -43.59375
ads_eval_kit, 16:12:40, 5.4375, -44.84375
ads_eval_kit, 16:12:40, 4.5, -45.3125
ads_eval_kit, 16:12:40, 6.1875, -46.3125
ads_eval_kit, 16:12:40, 5.5, -47.5
ads_eval_kit, 16:12:40, 5.09375, -47.6875
ads_eval_kit, 16:12:40, 5.34375, -48.625
ads_eval_kit, 16:12:40, 5.21875, -49.59375
ads_eval_kit, 16:12:40, 5.46875, -49.78125
ads_eval_kit, 16:12:40, 5.65625, -50.25
ads_eval_kit, 16:12:40, 4.96875, -50.3125
ads_eval_kit, 16:12:40, 5.3125, -50.1875
ads_eval_kit, 16:12:40, 4.875, -51.5
ads_eval_kit, 16:12:40, 3.9375, -51.1875
ads_eval_kit, 16:12:40, 3.84375, -50.90625
ads_eval_kit, 16:12:40, 3.6875, -51.28125
ads_eval_kit, 16:12:40, 4.1875, -50.96875
ads_eval_kit, 16:12:40, 4.15625, -50.5625
ads_eval_kit, 16:12:40, 4.03125, -51.25
ads_eval_kit, 16:12:40, 4.0625, -51.75
ads_eval_kit, 16:12:40, 3.46875, -51.0625
ads_eval_kit, 16:12:40, 4.4375, -51.03125
ads_eval_kit, 16:12:40, 3.15625, -51.09375
ads_eval_kit, 16:12:40, 3.09375, -51.4375
ads_eval_kit, 16:12:40, 4.125, -51.21875
ads_eval_kit, 16:12:40, 3.84375, -51.78125
ads_eval_kit, 16:12:40, 3.09375, -51.96875
ads_eval_kit, 16:12:40, 4.46875, -51.375
ads_eval_kit, 16:12:40, 4.3125, -52.5625
ads_eval_kit, 16:12:40, 4.0625, -52.21875
ads_eval_kit, 16:12:40, 3.84375, -52.03125
ads_eval_kit, 16:12:40, 4.28125, -52.0625
ads_eval_kit, 16:12:40, 4.09375, -52.21875
ads_eval_kit, 16:12:40, 4.40625, -52.625
ads_eval_kit, 16:12:40, 3.15625, -52.59375
ads_eval_kit, 16:12:40, 3.8125, -52.28125
ads_eval_kit, 16:12:41, 2.75, -51.8125
ads_eval_kit, 16:12:41, 3.6875, -52.40625
ads_eval_kit, 16:12:41, 3.375, -52.8125
ads_eval_kit, 16:12:41, 3.71875, -52.09375
ads_eval_kit, 16:12:41, 3.21875, -52.9375
ads_eval_kit, 16:12:41, 4.375, -52.40625
ads_eval_kit, 16:12:41, 3.78125, -52.4375
ads_eval_kit, 16:12:41, 3.71875, -52.65625
ads_eval_kit, 16:12:41, 3.5, -52.84375
ads_eval_kit, 16:12:41, 3.53125, -52.65625
ads_eval_kit, 16:12:41, 3.09375, -52.03125
ads_eval_kit, 16:12:41, 4.0625, -52
ads_eval_kit, 16:12:41, 3.625, -51.125
ads_eval_kit, 16:12:41, 3.625, -50.125
ads_eval_kit, 16:12:41, 3.1875, -48.96875
ads_eval_kit, 16:12:41, 3.46875, -48.9375
ads_eval_kit, 16:12:41, 3.40625, -48.34375
ads_eval_kit, 16:12:41, 3.9375, -46.96875
ads_eval_kit, 16:12:41, 5.03125, -46.75
ads_eval_kit, 16:12:41, 5.59375, -45.3125
ads_eval_kit, 16:12:41, 4.875, -44.65625
ads_eval_kit, 16:12:41, 4.71875, -45.4375
ads_eval_kit, 16:12:41, 5.65625, -44.625
ads_eval_kit, 16:12:41, 5.96875, -44.21875
ads_eval_kit, 16:12:41, 6.0625, -44
ads_eval_kit, 16:12:41, 5.3125, -43.875
ads_eval_kit, 16:12:41, 5.46875, -43.25
ads_eval_kit, 16:12:41, 5, -42.71875
ads_eval_kit, 16:12:41, 3.875, -42.0625
ads_eval_kit, 16:12:41, 4.21875, -40.875
ads_eval_kit, 16:12:41, 4.125, -40.3125
ads_eval_kit, 16:12:41, 4.65625, -40
ads_eval_kit, 16:12:41, 4.28125, -39.4375
ads_eval_kit, 16:12:41, 3.78125, -38.875
ads_eval_kit, 16:12:41, 3.53125, -38.40625
ads_eval_kit, 16:12:41, 3.53125, -38.1875
ads_eval_kit, 16:12:41, 3.5625, -37.9375
